Old relationship type;Origin;Target;New relationship type;Direction
http://xml.metis.no/xml/relationship_types/reference_for-has.kmd#oid1;http://xml.metis.no/xml/object_types/target_customer.kmd#oid1;http://xml.metis.no/xml/object_types/scenario.kmd#oid1;http://xml.metis.no/xml/relationship_types/requests-of.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/related_to-related_to.kmd#oid1;http://xml.metis.no/xml/object_types/market_segment.kmd#oid1;http://xml.metis.no/xml/object_types/opportunity.kmd#oid1;http://xml.metis.no/xml/relationship_types/related_to-related_to2.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/requirement_to-has_requirement.kmd#oid1;http://xml.metis.no/xml/object_types/general_product.kmd#oid1;http://xml.metis.no/xml/object_types/general_product.kmd#oid1;http://xml.metis.no/xml/relationship_types/requirement_to-has_requirement3.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/requirement_to-has_requirement.kmd#oid1;http://xml.metis.no/xml/object_types/product_requirement.kmd#oid1;http://xml.metis.no/xml/object_types/sales_item.kmd#oid1;metis:stdtypes#oid114;out
http://xml.metis.no/xml/relationship_types/requirement_to-has_requirement.kmd#oid1;http://xml.metis.no/xml/object_types/requirement.kmd#oid1;http://xml.metis.no/xml/object_types/attribute.kmd#oid1;metis:stdtypes#oid114;out
http://xml.metis.no/xml/relationship_types/requires-required_by.kmd#oid1;http://xml.metis.no/xml/object_types/action.kmd#oid1;http://xml.metis.no/xml/object_types/action.kmd#oid1;http://xml.metis.no/xml/relationship_types/requires-required_by2.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/requires-required_by.kmd#oid1;http://xml.metis.no/xml/object_types/business_process.kmd#oid1;http://xml.metis.no/xml/object_types/knowledge_element.kmd#oid1;http://xml.metis.no/xml/relationship_types/requires-required_by3.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/requires-required_by.kmd#oid1;http://xml.metis.no/xml/object_types/competenceprofile.kmd#oid1;http://xml.metis.no/xml/object_types/competence.kmd#oid1;http://xml.metis.no/xml/relationship_types/requires-required_by4.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/requires-required_by.kmd#oid1;http://xml.metis.no/xml/object_types/goal.kmd#oid1;http://xml.metis.no/xml/object_types/action.kmd#oid1;http://xml.metis.no/xml/relationship_types/fulfilled_by-fulfills2.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/requires-required_by.kmd#oid1;http://xml.metis.no/xml/object_types/market_strategy.kmd#oid1;http://xml.metis.no/xml/object_types/analysis.kmd#oid1;http://xml.metis.no/xml/relationship_types/requires-required_by5.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/requires-required_by.kmd#oid1;http://xml.metis.no/xml/object_types/organization.kmd#oid1;http://xml.metis.no/xml/object_types/person.kmd#oid1;http://xml.metis.no/xml/relationship_types/has_employee-employed_by.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/satisfied_by-satisfies2.kmd#oid1;http://xml.metis.no/xml/object_types/benefit.kmd#oid1;http://xml.metis.no/xml/object_types/deliverable.kmd#oid1;http://xml.metis.no/xml/relationship_types/satisfied_by-satisfies3.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/satisfied_by-satisfies2.kmd#oid1;http://xml.metis.no/xml/object_types/benefit.kmd#oid1;http://xml.metis.no/xml/object_types/product_properties.kmd#oid1;metis:stdtypes#oid114;out
http://xml.metis.no/xml/relationship_types/satisfied_by-satisfies2.kmd#oid1;http://xml.metis.no/xml/object_types/benefit.kmd#oid1;http://xml.metis.no/xml/object_types/sales_item.kmd#oid1;http://xml.metis.no/xml/relationship_types/satisfied_by-satisfies3.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/satisfied_by-satisfies2.kmd#oid1;http://xml.metis.no/xml/object_types/market_strategy.kmd#oid1;http://xml.metis.no/xml/object_types/benefit.kmd#oid1;http://xml.metis.no/xml/relationship_types/satisfied_by-satisfies4.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/services-serviced_by.kmd#oid1;http://xml.metis.no/xml/object_types/communication_sw.kmd#oid1;http://xml.metis.no/xml/object_types/network.kmd#oid1;metis:stdtypes#oid114;out
http://xml.metis.no/xml/relationship_types/stored_in-contains.kmd#oid1;http://xml.metis.no/xml/object_types/information_object.kmd#oid1;http://xml.metis.no/xml/object_types/application.kmd#oid1;http://xml.metis.no/xml/relationship_types/implemented_by-implements-crud.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/stored_in-contains.kmd#oid1;http://xml.metis.no/xml/object_types/informationgroup.kmd#oid1;http://xml.metis.no/xml/object_types/application.kmd#oid1;http://xml.metis.no/xml/relationship_types/implemented_by-implements-crud.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/stored_in-contains.kmd#oid1;http://xml.metis.no/xml/object_types/interface.kmd#oid1;http://xml.metis.no/xml/object_types/physical_datastore.kmd#oid1;http://xml.metis.no/xml/relationship_types/stored_in-storages_for.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/stored_in-contains.kmd#oid1;http://xml.metis.no/xml/object_types/message.kmd#oid1;http://xml.metis.no/xml/object_types/physical_datastore.kmd#oid1;http://xml.metis.no/xml/relationship_types/stored_in-contains2.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/stored_in-contains.kmd#oid1;http://xml.metis.no/xml/object_types/message.kmd#oid1;http://xml.metis.no/xml/object_types/storage.kmd#oid1;http://xml.metis.no/xml/relationship_types/stored_in-contains2.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/stored_in-contains.kmd#oid1;http://xml.metis.no/xml/object_types/physical_datastore.kmd#oid1;http://xml.metis.no/xml/object_types/application.kmd#oid1;http://xml.metis.no/xml/relationship_types/stored_in-contains4.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/stored_in-contains.kmd#oid1;http://xml.metis.no/xml/object_types/storage.kmd#oid1;http://xml.metis.no/xml/object_types/application.kmd#oid1;http://xml.metis.no/xml/relationship_types/stored_in-contains4.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/stored_in-contains.kmd#oid1;metis:stdtypes#oid31;http://xml.metis.no/xml/object_types/physical_datastore.kmd#oid1;http://xml.metis.no/xml/relationship_types/stored_in-contains2.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/stored_in-contains.kmd#oid1;metis:stdtypes#oid35;metis:stdtypes#oid34;metis:stdtypes#oid122;out
http://xml.metis.no/xml/relationship_types/stored_in-contains.kmd#oid1;metis:stdtypes#oid33;http://xml.metis.no/xml/object_types/storage.kmd#oid1;metis:stdtypes#oid114;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/critical_success_factor.kmd#oid1;http://xml.metis.no/xml/object_types/principle.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports7.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/flowlogic.kmd#oid1;http://xml.metis.no/xml/object_types/application.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports8.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/initiative.kmd#oid1;http://xml.metis.no/xml/object_types/initiative.kmd#oid1;http://xml.metis.no/xml/relationship_types/leads_to-derived_from4.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/it_entity.kmd#oid1;http://xml.metis.no/xml/object_types/organization.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports9.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/it_entity.kmd#oid1;http://xml.metis.no/xml/object_types/person.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports9.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/principle.kmd#oid1;http://xml.metis.no/xml/object_types/initiative.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports10.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/productitem.kmd#oid1;http://xml.metis.no/xml/object_types/application.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports11.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/requirement.kmd#oid1;http://xml.metis.no/xml/object_types/task.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports17.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/scenario.kmd#oid1;http://xml.metis.no/xml/object_types/sales_item.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports12.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/strategic_requirement.kmd#oid1;http://xml.metis.no/xml/object_types/principle.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports13.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/strategy.kmd#oid1;http://xml.metis.no/xml/object_types/market_strategy.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports14.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/strategy.kmd#oid1;http://xml.metis.no/xml/object_types/product_strategy.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports14.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/strategy.kmd#oid1;http://xml.metis.no/xml/object_types/principle.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports18.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports.kmd#oid1;http://xml.metis.no/xml/object_types/transition_plan_item.kmd#oid1;http://xml.metis.no/xml/object_types/transition_benefit.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports15.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports4.kmd#oid1;http://xml.metis.no/xml/object_types/critical_success_factor.kmd#oid1;http://xml.metis.no/xml/object_types/flowlogic.kmd#oid1;metis:stdtypes#oid114;out
http://xml.metis.no/xml/relationship_types/supported_by-supports5.kmd#oid1;http://xml.metis.no/xml/object_types/critical_success_factor.kmd#oid1;http://xml.metis.no/xml/object_types/project.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports6.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports5.kmd#oid1;http://xml.metis.no/xml/object_types/critical_success_factor.kmd#oid1;http://xml.metis.no/xml/object_types/task.kmd#oid1;metis:stdtypes#oid114;out
http://xml.metis.no/xml/relationship_types/supported_by-supports5.kmd#oid1;http://xml.metis.no/xml/object_types/goal.kmd#oid1;http://xml.metis.no/xml/object_types/objective.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports3.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports5.kmd#oid1;http://xml.metis.no/xml/object_types/goal.kmd#oid1;http://xml.metis.no/xml/object_types/strategy.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports3.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supported_by-supports5.kmd#oid1;http://xml.metis.no/xml/object_types/strategic_requirement.kmd#oid1;http://xml.metis.no/xml/object_types/task.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports17.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supports-supported_by.kmd#oid1;http://xml.metis.no/xml/object_types/application.kmd#oid1;http://xml.metis.no/xml/object_types/business_process.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports16.kmd#oid1;in
http://xml.metis.no/xml/relationship_types/supports-supported_by.kmd#oid1;http://xml.metis.no/xml/object_types/goal.kmd#oid1;http://xml.metis.no/xml/object_types/objective.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports3.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/supports-supported_by.kmd#oid1;http://xml.metis.no/xml/object_types/goal.kmd#oid1;http://xml.metis.no/xml/object_types/strategy.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports3.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/type_of-of_type.kmd#oid1;http://xml.metis.no/xml/object_types/location_type.kmd#oid1;http://xml.metis.no/xml/object_types/location.kmd#oid1;http://xml.metis.no/xml/relationship_types/type_of-of_type2.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/used_by-uses.kmd#oid1;http://xml.metis.no/xml/object_types/enabling_it_tech.kmd#oid1;http://xml.metis.no/xml/object_types/it_entity.kmd#oid1;http://xml.metis.no/xml/relationship_types/used_by-uses2.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/used_by-uses-crud.kmd#oid1;http://xml.metis.no/xml/object_types/physical_datastore.kmd#oid1;http://xml.metis.no/xml/object_types/application.kmd#oid1;http://xml.metis.no/xml/relationship_types/used_by-uses-crud2.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses_used_in.kmd#oid1;http://xml.metis.no/xml/object_types/sales_item.kmd#oid1;http://xml.metis.no/xml/object_types/deliverable.kmd#oid1;metis:stdtypes#oid114;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/application.kmd#oid1;http://xml.metis.no/xml/object_types/concept.kmd#oid1;http://xml.metis.no/xml/relationship_types/uses-used_by2.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/architecture.kmd#oid1;http://xml.metis.no/xml/object_types/architecture_template.kmd#oid1;http://xml.metis.no/xml/relationship_types/uses-used_by3.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/business_process.kmd#oid1;http://xml.metis.no/xml/object_types/application_function.kmd#oid1;http://xml.metis.no/xml/relationship_types/uses-used_by4.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/catalogpart.kmd#oid1;http://xml.metis.no/xml/object_types/standard.kmd#oid1;http://xml.metis.no/xml/relationship_types/uses-used_by5.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/information_object.kmd#oid1;http://xml.metis.no/xml/object_types/info_flow.kmd#oid1;http://xml.metis.no/xml/relationship_types/defined_in-defines.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/informationgroup.kmd#oid1;http://xml.metis.no/xml/object_types/info_flow.kmd#oid1;http://xml.metis.no/xml/relationship_types/defined_in-defines.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/it_product.kmd#oid1;http://xml.metis.no/xml/object_types/it_product.kmd#oid1;metis:stdtypes#oid114;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/organization.kmd#oid1;http://xml.metis.no/xml/object_types/application.kmd#oid1;http://xml.metis.no/xml/relationship_types/uses-used_by4.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/organization.kmd#oid1;http://xml.metis.no/xml/object_types/application_function.kmd#oid1;http://xml.metis.no/xml/relationship_types/uses-used_by4.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/organization.kmd#oid1;http://xml.metis.no/xml/object_types/sales_item.kmd#oid1;http://xml.metis.no/xml/relationship_types/uses-used_by6.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/organization.kmd#oid1;http://xml.metis.no/xml/object_types/productitem.kmd#oid1;metis:stdtypes#oid114;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/process.kmd#oid1;http://xml.metis.no/xml/object_types/application.kmd#oid1;http://xml.metis.no/xml/relationship_types/supported_by-supports6.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/productitem.kmd#oid1;http://xml.metis.no/xml/object_types/business_process.kmd#oid1;http://xml.metis.no/xml/relationship_types/uses-used_by7.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/productitem.kmd#oid1;http://xml.metis.no/xml/object_types/catalogpart.kmd#oid1;http://xml.metis.no/xml/relationship_types/uses-used_by8.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/project.kmd#oid1;http://xml.metis.no/xml/object_types/analysis.kmd#oid1;http://xml.metis.no/xml/relationship_types/uses-used_by9.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/role.kmd#oid1;http://xml.metis.no/xml/object_types/it_entity.kmd#oid1;http://xml.metis.no/xml/relationship_types/uses-used_by10.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_by.kmd#oid1;http://xml.metis.no/xml/object_types/sales_item.kmd#oid1;http://xml.metis.no/xml/object_types/sales_item.kmd#oid1;http://xml.metis.no/xml/relationship_types/uses-used_by11.kmd#oid1;out
http://xml.metis.no/xml/relationship_types/uses-used_in.kmd#oid1;http://xml.metis.no/xml/object_types/sales_item.kmd#oid1;http://xml.metis.no/xml/object_types/deliverable.kmd#oid1;metis:stdtypes#oid114;out
